  1.0225E+02  4.6596E-04  4.6478E-07  6.6241E-04  5.7706E-07  1.4533E-04  2.9307E-07  8.1144E-05  1.0057E-07  3.3360E-05  3.5740E-08
  1.0250E+02  4.6249E-04  4.6132E-07  6.5764E-04  5.7280E-07  1.4413E-04  2.9072E-07  8.0454E-05  9.9756E-08  3.3081E-05  3.5459E-08
  1.0275E+02  4.5907E-04  4.5790E-07  6.5291E-04  5.6859E-07  1.4295E-04  2.8840E-07  7.9776E-05  9.8951E-08  3.2808E-05  3.5181E-08
  1.0300E+02  4.5568E-04  4.5451E-07  6.4822E-04  5.6442E-07  1.4178E-04  2.8610E-07  7.9100E-05  9.8154E-08  3.2535E-05  3.4905E-08
  1.0325E+02  4.5232E-04  4.5115E-07  6.4358E-04  5.6028E-07  1.4062E-04  2.8382E-07  7.8436E-05  9.7366E-08  3.2268E-05  3.4632E-08
  1.0350E+02  4.4899E-04  4.4782E-07  6.3898E-04  5.5619E-07  1.3947E-04  2.8157E-07  7.7775E-05  9.6585E-08  3.2000E-05  3.4362E-08
  1.0375E+02  4.4569E-04  4.4453E-07  6.3442E-04  5.5213E-07  1.3833E-04  2.7934E-07  7.7120E-05  9.5813E-08  3.1735E-05  3.4095E-08
  1.0400E+02  4.4243E-04  4.4127E-07  6.2991E-04  5.4812E-07  1.3721E-04  2.7713E-07  7.6476E-05  9.5048E-08  3.1476E-05  3.3830E-08
  1.0425E+02  4.3919E-04  4.3803E-07  6.2543E-04  5.4414E-07  1.3610E-04  2.7494E-07  7.5835E-05  9.4291E-08  3.1216E-05  3.3568E-08
  1.0450E+02  4.3599E-04  4.3483E-07  6.2100E-04  5.4020E-07  1.3500E-04  2.7278E-07  7.5204E-05  9.3541E-08  3.0962E-05  3.3308E-08
  1.0475E+02  4.3281E-04  4.3166E-07  6.1661E-04  5.3629E-07  1.3391E-04  2.7064E-07  7.4576E-05  9.2799E-08  3.0707E-05  3.3051E-08
  1.0500E+02  4.2967E-04  4.2852E-07  6.1226E-04  5.3243E-07  1.3283E-04  2.6851E-07  7.3958E-05  9.2064E-08  3.0458E-05  3.2797E-08
  1.0525E+02  4.2655E-04  4.2541E-07  6.0795E-04  5.2859E-07  1.3176E-04  2.6641E-07  7.3342E-05  9.1337E-08  3.0209E-05  3.2544E-08
  1.0550E+02  4.2347E-04  4.2233E-07  6.0368E-04  5.2480E-07  1.3071E-04  2.6433E-07  7.2737E-05  9.0617E-08  2.9965E-05  3.2295E-08
  1.0575E+02  4.2041E-04  4.1928E-07  5.9944E-04  5.2104E-07  1.2966E-04  2.6227E-07  7.2134E-05  8.9904E-08  2.9720E-05  3.2047E-08
  1.0600E+02  4.1738E-04  4.1625E-07  5.9525E-04  5.1731E-07  1.2862E-04  2.6024E-07  7.1537E-05  8.9199E-08  2.9478E-05  3.1802E-08
  1.0625E+02  4.1438E-04  4.1326E-07  5.9109E-04  5.1362E-07  1.2759E-04  2.5822E-07  7.0950E-05  8.8500E-08  2.9241E-05  3.1560E-08
  1.0650E+02  4.1140E-04  4.1029E-07  5.8697E-04  5.0997E-07  1.2657E-04  2.5622E-07  7.0365E-05  8.7808E-08  2.9004E-05  3.1320E-08
  1.0675E+02  4.0846E-04  4.0735E-07  5.8289E-04  5.0635E-07  1.2557E-04  2.5424E-07  6.9789E-05  8.7123E-08  2.8771E-05  3.1082E-08
  1.0700E+02  4.0554E-04  4.0444E-07  5.7885E-04  5.0276E-07  1.2457E-04  2.5228E-07  6.9216E-05  8.6445E-08  2.8538E-05  3.0846E-08
  1.0725E+02  4.0265E-04  4.0155E-07  5.7484E-04  4.9920E-07  1.2359E-04  2.5034E-07  6.8652E-05  8.5773E-08  2.8311E-05  3.0612E-08
  1.0750E+02  3.9978E-04  3.9869E-07  5.7087E-04  4.9568E-07  1.2261E-04  2.4841E-07  6.8091E-05  8.5108E-08  2.8082E-05  3.0381E-08
  1.0775E+02  3.9694E-04  3.9586E-07  5.6693E-04  4.9219E-07  1.2164E-04  2.4651E-07  6.7534E-05  8.4449E-08  2.7857E-05  3.0152E-08
  1.0800E+02  3.9413E-04  3.9305E-07  5.6303E-04  4.8873E-07  1.2068E-04  2.4462E-07  6.6987E-05  8.3797E-08  2.7635E-05  2.9925E-08
  1.0825E+02  3.9134E-04  3.9027E-07  5.5916E-04  4.8530E-07  1.1973E-04  2.4276E-07  6.6442E-05  8.3151E-08  2.7414E-05  2.9700E-08
  1.0850E+02  3.8858E-04  3.8752E-07  5.5533E-04  4.8191E-07  1.1880E-04  2.4091E-07  6.5906E-05  8.2512E-08  2.7197E-05  2.9478E-08
  1.0875E+02  3.8584E-04  3.8479E-07  5.5153E-04  4.7854E-07  1.1786E-04  2.3908E-07  6.5372E-05  8.1878E-08  2.6980E-05  2.9257E-08
  1.0900E+02  3.8313E-04  3.8208E-07  5.4777E-04  4.7521E-07  1.1695E-04  2.3726E-07  6.4846E-05  8.1251E-08  2.6767E-05  2.9039E-08
  1.0925E+02  3.8044E-04  3.7940E-07  5.4403E-04  4.7191E-07  1.1603E-04  2.3547E-07  6.4322E-05  8.0630E-08  2.6554E-05  2.8822E-08
  1.0950E+02  3.7777E-04  3.7675E-07  5.4033E-04  4.6863E-07  1.1513E-04  2.3369E-07  6.3804E-05  8.0015E-08  2.6343E-05  2.8608E-08
  1.0975E+02  3.7513E-04  3.7412E-07  5.3667E-04  4.6539E-07  1.1423E-04  2.3192E-07  6.3293E-05  7.9405E-08  2.6136E-05  2.8396E-08
  1.1000E+02  3.7251E-04  3.7151E-07  5.3303E-04  4.6217E-07  1.1335E-04  2.3018E-07  6.2785E-05  7.8802E-08  2.5929E-05  2.8185E-08
